,cat1,cat2,id,name,packaging,unit_price,iva,unit_size,size_format,price_decreased
4621,Panadería y pastelería,Pan de molde y otras especialidades,60,Mini tortillas de trigo Hacendado,Paquete,1.75,10,0.3,kg,False
4622,Panadería y pastelería,Pan de molde y otras especialidades,60,Piadinas pan estilo italiano Hacendado,Paquete,2.20,10,0.32,kg,False
4623,Panadería y pastelería,Pan de molde y otras especialidades,60,Pan Mini bocados Hacendado,Paquete,1.25,10,0.165,kg,False
4624,Panadería y pastelería,Pan de molde y otras especialidades,60,Tortillas de maíz sin gluten Old El Paso,Paquete,2.20,10,0.208,kg,False
4625,Panadería y pastelería,Pan de molde y otras especialidades,60,Pan de hamburguesa Hacendado Rústico 100% integral,Paquete,1.25,10,0.33,kg,False
4626,Panadería y pastelería,Pan de molde y otras especialidades,60,Tortillas de avena 51% Hacendado,Paquete,2.00,10,0.36,kg,False
4627,Panadería y pastelería,Pan tostado y rallado,62,Pan tostado classic Hacendado,Paquete,1.80,10,0.55,kg,False
4628,Panadería y pastelería,Pan tostado y rallado,62,Pan tostado cereales y semillas Hacendado,Paquete,2.35,10,0.55,kg,False
4629,Panadería y pastelería,Pan tostado y rallado,62,Pan tostado pasas Hacendado,Paquete,1.20,10,0.12,kg,False
4630,Panadería y pastelería,Pan tostado y rallado,62,Pan tostado 100% espelta integral Hacendado,Paquete,1.65,10,0.25,kg,False
4631,Panadería y pastelería,Pan tostado y rallado,62,Panecillo tostado classic Hacendado,Paquete,1.05,10,0.3,kg,False
4632,Panadería y pastelería,Pan tostado y rallado,62,Mini tostadas de trigo Minigrill extra finas,Caja,1.40,10,0.1,kg,False
4633,Panadería y pastelería,Pan tostado y rallado,62,Pan tostado 100% integral,Paquete,1.90,10,0.55,kg,False
4634,Panadería y pastelería,Pan tostado y rallado,62,Mini biscotes de trigo Minigrill,Caja,0.80,10,0.12,kg,False
4635,Panadería y pastelería,Pan tostado y rallado,62,Panecillos tostados cereales y semillas Hacendado,Paquete,1.25,10,0.25,kg,False
4636,Panadería y pastelería,Pan tostado y rallado,62,Panecillo tostado 100% integral de trigo Hacendado,Paquete,1.10,10,0.3,kg,False
4637,Panadería y pastelería,Pan tostado y rallado,62,Pan tostado 100% integral bajo en sal y en azúcares Hacendado,Paquete,2.30,10,0.54,kg,False
4638,Panadería y pastelería,Pan tostado y rallado,62,Pan tostado vitalité Wasa,Paquete,2.60,10,0.28,kg,False
4639,Panadería y pastelería,Pan tostado y rallado,62,Pan tostado con tomate Hacendado,Paquete,1.25,10,0.17,kg,False
4640,Panadería y pastelería,Pan tostado y rallado,62,Pan tostado con ajo y perejil Hacendado,Paquete,1.25,10,0.17,kg,False
4641,Panadería y pastelería,Pan tostado y rallado,62,Tortas cenceñas para gazpacho manchego Ruiz,Paquete,0.60,10,0.175,kg,False
4642,Panadería y pastelería,Pan tostado y rallado,62,Mini biscotes 100% integral Hacendado de trigo con sésamo,Paquete,1.20,10,0.18,kg,False
4643,Panadería y pastelería,Pan tostado y rallado,62,Tostaditas Hacendado,Paquete,1.40,10,0.14,kg,False
4644,Panadería y pastelería,Pan tostado y rallado,62,Pan rallado con ajo y perejil Hacendado,Paquete,1.05,10,0.5,kg,False
4645,Panadería y pastelería,Pan tostado y rallado,62,Pan rallado crujiente Hacendado,Paquete,1.85,10,0.4,kg,False
4646,Panadería y pastelería,Pan tostado y rallado,62,Pan rallado sin gluten Hacendado,Paquete,2.15,10,0.35,kg,False
4647,Panadería y pastelería,Pan tostado y rallado,62,Pan rallado casero Hacendado,Paquete,1.05,10,0.5,kg,False
4648,Panadería y pastelería,Pan tostado y rallado,62,Pan rallado Hacendado,Paquete,0.90,10,0.75,kg,False
4649,Panadería y pastelería,Pan tostado y rallado,62,Crackers integrales de espelta Bachman,Caja,1.70,10,0.24,kg,False
4650,Panadería y pastelería,Pan tostado y rallado,62,Pan de fibra y sésamo Hacendado,Paquete,1.25,10,0.25,kg,False
4651,Panadería y pastelería,Pan tostado y rallado,62,Crakers tuc saladas Lu,Paquete,2.25,10,0.2,kg,False
4652,Panadería y pastelería,Pan tostado y rallado,62,Galletas saladas salpicks Galbusera,Paquete,1.90,10,0.4,kg,False
4653,Panadería y pastelería,Pan tostado y rallado,62,Crackers 30% integral Galbusera,Paquete,1.95,10,0.5,kg,False
4654,Panadería y pastelería,Pan tostado y rallado,62,Crackers con sal Galbusera,Paquete,1.95,10,0.5,kg,False
4655,Panadería y pastelería,Pan tostado y rallado,62,Crackers sin gluten Hacendado con romero,Paquete,1.80,10,0.2,kg,False
4656,Panadería y pastelería,Pan tostado y rallado,62,Tostadas sin gluten Hacendado,Caja,1.45,10,0.1,kg,False
4657,Panadería y pastelería,"Picos, rosquilletas y picatostes",64,Picos saladitos Hacendado,Paquete,1.30,10,0.25,kg,False
4658,Panadería y pastelería,"Picos, rosquilletas y picatostes",64,Picos 100% integrales Hacendado,Paquete,0.85,10,0.25,kg,False
4659,Panadería y pastelería,"Picos, rosquilletas y picatostes",64,Picos Hacendado,Paquete,0.85,10,0.25,kg,False
4660,Panadería y pastelería,"Picos, rosquilletas y picatostes",64,Regañá Hacendado,Paquete,1.10,10,0.25,kg,False
4661,Panadería y pastelería,"Picos, rosquilletas y picatostes",64,Piquitos bajos en sal Hacendado,Paquete,1.40,10,0.25,kg,False
4662,Panadería y pastelería,"Picos, rosquilletas y picatostes",64,Grissini palitos de pan con sésamo Hacendado,Pack-2,1.60,10,0.2,kg,False
4663,Panadería y pastelería,"Picos, rosquilletas y picatostes",64,Grissini palitos de pan Hacendado,Caja,1.75,10,0.25,kg,False
4664,Panadería y pastelería,"Picos, rosquilletas y picatostes",64,Picos sin gluten Hacendado,Paquete,1.50,10,0.1,kg,False
4665,Panadería y pastelería,"Picos, rosquilletas y picatostes",64,Picos camperos de Jerez Hacendado,Paquete,1.05,10,0.25,kg,False
4666,Panadería y pastelería,"Picos, rosquilletas y picatostes",64,Piquitos con salvado San Roque,Paquete,1.00,10,0.142,kg,False
4667,Panadería y pastelería,"Picos, rosquilletas y picatostes",64,Rosquilletas tradicionales Hacendado,Pack-2,1.15,10,0.16,kg,False
4668,Panadería y pastelería,"Picos, rosquilletas y picatostes",64,Rosquilletas de horno saladitas Anitin,Pack-2,1.45,10,0.154,kg,False
4669,Panadería y pastelería,"Picos, rosquilletas y picatostes",64,Palitos de pan con pipas Anitin,Pack-2,1.35,10,0.166,kg,False
4670,Panadería y pastelería,"Picos, rosquilletas y picatostes",64,Rosquilletas de horno Anitin,Pack-2,1.45,10,0.154,kg,False
4671,Panadería y pastelería,"Picos, rosquilletas y picatostes",64,Palitos de pan con cacahuete Anitin,Pack-2,1.35,10,0.166,kg,False
4672,Panadería y pastelería,"Picos, rosquilletas y picatostes",64,Palitos con frutos secos Hacendado,Pack-2,1.15,10,0.13,kg,False
4673,Panadería y pastelería,"Picos, rosquilletas y picatostes",64,Palitos de pan 100% trigo espelta integral Anitin,Pack-2,1.35,10,0.15,kg,False
4674,Panadería y pastelería,"Picos, rosquilletas y picatostes",64,Palitos de pan con chocolate Anitin,Pack-2,1.35,10,0.172,kg,False
4675,Panadería y pastelería,"Picos, rosquilletas y picatostes",64,Palitos de pan con queso Anitin,Pack-2,1.35,10,0.142,kg,False
4676,Panadería y pastelería,"Picos, rosquilletas y picatostes",64,Panes especiales con tomate y orégano Hacendado,Paquete,0.95,10,0.08,kg,False
4677,Panadería y pastelería,"Picos, rosquilletas y picatostes",64,Panes especiales sabor pizza con queso Hacendado,Paquete,0.95,10,0.08,kg,False
4678,Panadería y pastelería,"Picos, rosquilletas y picatostes",64,Panes especiales pipas calabaza Hacendado,Paquete,0.95,10,0.08,kg,False
4679,Panadería y pastelería,"Picos, rosquilletas y picatostes",64,Palitos de pan con aceitunas Hacendado,Pack-2,1.25,10,0.128,kg,False
4680,Panadería y pastelería,"Picos, rosquilletas y picatostes",64,Panes especiales sabor chili lima Hacendado,Bolsa,0.90,10,0.08,kg,False
4681,Panadería y pastelería,"Picos, rosquilletas y picatostes",64,Picatostes fritos Hacendado,Paquete,0.85,10,0.1,kg,False
4682,Panadería y pastelería,"Picos, rosquilletas y picatostes",64,Picatostes fritos con ajo Hacendado,Paquete,0.85,10,0.1,kg,False
4683,Panadería y pastelería,"Picos, rosquilletas y picatostes",64,Picatostes tostados Hacendado,Paquete,0.70,10,0.1,kg,False
4684,Panadería y pastelería,Tartas y pasteles,68,Tarta carrot cake Hacendado congelada,,11.00,10,0.75,kg,False
4685,Panadería y pastelería,Tartas y pasteles,68,Tarta red velvet Hacendado congelada,,9.50,10,0.7,kg,False
4686,Panadería y pastelería,Tartas y pasteles,68,Tarta dúo sabores Hacendado congelada,,11.00,10,1.09,kg,False
4687,Panadería y pastelería,Tartas y pasteles,68,Tarta Ferrer bombón crujiente Hacendado congelada,,9.50,10,0.71,kg,False
4688,Panadería y pastelería,Tartas y pasteles,68,Tarta tres chocolates Hacendado congelada,,8.90,10,0.88,kg,False
4689,Panadería y pastelería,Tartas y pasteles,68,Mousse de queso Hacendado congelado,,7.50,10,0.52,kg,False
4690,Panadería y pastelería,Tartas y pasteles,68,Tarta de tiramisú Hacendado congelada,,9.50,10,0.5,kg,False
4691,Panadería y pastelería,Tartas y pasteles,68,Tarta de la abuela Hacendado congelada,,8.30,10,0.825,kg,False
4692,Panadería y pastelería,Tartas y pasteles,68,Tarta San Marcos Hacendado congelada,,12.00,10,1.65,kg,False
4693,Panadería y pastelería,Tartas y pasteles,68,Tarta selva negra Hacendado congelada,,13.90,10,1.9,kg,False
4694,Panadería y pastelería,Tartas y pasteles,68,Mousse de limón Hacendado congelado,,11.00,10,0.805,kg,False
4695,Panadería y pastelería,Tartas y pasteles,68,Trenza hojaldre de mantequilla Hacendado congelada,Bandeja,7.50,10,0.43,kg,False
4696,Panadería y pastelería,Tartas y pasteles,68,Tarta Reina Hacendado congelada,,9.00,10,0.67,kg,False
4697,Panadería y pastelería,Tartas y pasteles,68,Tarta crema avellana blanca Hacendado congelada,,9.50,10,0.88,kg,False
4698,Panadería y pastelería,Tartas y pasteles,68,Tarta infantil Paw Patrol Hacendado congelada,,8.50,10,0.635,kg,False
4699,Panadería y pastelería,Tartas y pasteles,68,Tarta infantil Barbie Hacendado congelada,,13.80,10,1.4,kg,False
4700,Panadería y pastelería,Tartas y pasteles,68,Tarta infantil Justice League Hacendado congelada,,13.80,10,1.4,kg,False
4701,Panadería y pastelería,Tartas y pasteles,68,Tarta corazón relleno de nata y crema de avellana crujiente San Valentín Hacendado congelado,Caja,6.60,10,0.32,kg,False
4702,Panadería y pastelería,Velas y decoración,71,Vela de cumpleaños 0 Hacendado,Paquete,0.75,21,1.0,ud,False
4703,Panadería y pastelería,Velas y decoración,71,Vela de cumpleaños 1 Hacendado,Paquete,0.75,21,1.0,ud,False
4704,Panadería y pastelería,Velas y decoración,71,Vela de cumpleaños 2 Hacendado,Paquete,0.75,21,1.0,ud,False
4705,Panadería y pastelería,Velas y decoración,71,Vela de cumpleaños 3 Hacendado,Paquete,0.75,21,1.0,ud,False
4706,Panadería y pastelería,Velas y decoración,71,Vela de cumpleaños 4 Hacendado,Paquete,0.75,21,1.0,ud,False
4707,Panadería y pastelería,Velas y decoración,71,Vela de cumpleaños 5 Hacendado,Paquete,0.75,21,1.0,ud,False
4708,Panadería y pastelería,Velas y decoración,71,Vela de cumpleaños 6 Hacendado,Paquete,0.75,21,1.0,ud,False
4709,Panadería y pastelería,Velas y decoración,71,Vela de cumpleaños 7 Hacendado,Paquete,0.75,21,1.0,ud,False
4710,Panadería y pastelería,Velas y decoración,71,Vela de cumpleaños 8 Hacendado,Paquete,0.75,21,1.0,ud,False
4711,Panadería y pastelería,Velas y decoración,71,Vela de cumpleaños 9 Hacendado,Paquete,0.75,21,1.0,ud,False
4712,Panadería y pastelería,Velas y decoración,71,Velas de cumpleaños Hacendado,Paquete,0.90,21,1.0,ud,False
4713,Panadería y pastelería,Velas y decoración,71,Almendra molida Hacendado,Paquete,2.07,0,0.125,kg,False
4714,Panadería y pastelería,Velas y decoración,71,Coco rallado Hacendado,Paquete,1.10,0,0.125,kg,False
4715,Panadería y pastelería,Velas y decoración,71,Caramelo líquido Hacendado,Bote,1.75,10,0.3,kg,False
4716,Panadería y pastelería,Velas y decoración,71,Fideos de chocolate Hacendado,Paquete,1.45,10,0.1,kg,False
4717,Panadería y pastelería,Velas y decoración,71,Azúcar vainillado Hacendado,Paquete,1.00,10,0.12,kg,False
4718,Panadería y pastelería,Velas y decoración,71,Cacahuete +Proteínas en polvo desgrasado Hacendado 14 g proteínas 70% reducido en grasa,Paquete,2.75,10,0.2,kg,False
4719,Panadería y pastelería,Velas y decoración,71,Sirope de chocolate Hacendado,Bote,2.20,10,0.3,kg,False
4720,Panadería y pastelería,Velas y decoración,71,Almendra palitos Hacendado,Paquete,1.65,0,0.1,kg,False
4721,Pizzas y platos preparados,Listo para Comer,897,Tortilla de patata con calabacín Listo para Comer,,8.00,10,1.3,kg,False
4722,Pizzas y platos preparados,Listo para Comer,897,Media tortilla de patata con calabacín Listo para Comer,,4.50,10,0.65,kg,False
4723,Pizzas y platos preparados,Listo para Comer,897,Pincho tortilla de patata con calabacín Listo para Comer,,2.00,10,0.215,kg,False
4724,Pizzas y platos preparados,Listo para Comer,897,Tortilla de patata con cebolla Listo para Comer,,8.00,10,1.3,kg,False
4725,Pizzas y platos preparados,Listo para Comer,897,Media tortilla de patata con cebolla Listo para Comer,,4.50,10,0.65,kg,False
4726,Pizzas y platos preparados,Listo para Comer,897,Pincho tortilla de patata con cebolla Listo para Comer,,2.00,10,0.215,kg,False
4727,Pizzas y platos preparados,Listo para Comer,897,Pollo teriyaki,Bol,5.00,10,0.3,kg,False
4728,Pizzas y platos preparados,Listo para Comer,897,Noodles Yakisoba con carne y verduras,Bol,4.50,10,0.3,kg,False
4729,Pizzas y platos preparados,Listo para Comer,897,Canapés de tartaletas congelados Listo para Comer,Bandeja,15.00,10,0.28,kg,False
4730,Pizzas y platos preparados,Listo para Comer,897,Lentejas Listo para Comer,Bol,4.00,10,0.485,kg,False
4731,Pizzas y platos preparados,Listo para Comer,897,Ensaladilla rusa grande Listo para Comer,Bandeja,12.00,10,1.75,kg,False
4732,Pizzas y platos preparados,Listo para Comer,897,Ensaladilla rusa mediana Listo para Comer,Bandeja,5.00,10,0.58,kg,False
4733,Pizzas y platos preparados,Listo para Comer,897,Ensaladilla rusa pequeña Listo para Comer,Bandeja,3.50,10,0.35,kg,False
4734,Pizzas y platos preparados,Listo para Comer,897,Ensalada de pasta Listo para Comer,Bol,4.00,10,0.34,kg,False
4735,Pizzas y platos preparados,Listo para Comer,897,Brioche Listo para Comer,,3.00,10,0.16,kg,False
4736,Pizzas y platos preparados,Listo para Comer,897,Poke salmón,Bol,5.50,10,0.4,kg,False
4737,Pizzas y platos preparados,Listo para Comer,897,Surtido sushi Bento grande,Bandeja,10.75,10,0.31,kg,False
4738,Pizzas y platos preparados,Listo para Comer,897,Surtido sushi Bento pequeño,Bandeja,6.75,10,0.16,kg,False
4739,Pizzas y platos preparados,Listo para Comer,897,Surtido sushi Bento mix,Bandeja,8.75,10,0.35,kg,False
4740,Pizzas y platos preparados,Pizzas,138,Pizza jamón y queso Hacendado,,2.50,10,0.415,kg,False
4741,Pizzas y platos preparados,Pizzas,138,Pizza jamón y queso familiar Hacendado,,3.50,10,0.6,kg,False
4742,Pizzas y platos preparados,Pizzas,138,Pizza jamón y queso Hacendado,Pack-2,2.90,10,0.44,kg,False
4743,Pizzas y platos preparados,Pizzas,138,Pizza barbacoa Hacendado,,2.50,10,0.415,kg,False
4744,Pizzas y platos preparados,Pizzas,138,Pizza barbacoa familiar Hacendado,,3.50,10,0.6,kg,False
4745,Pizzas y platos preparados,Pizzas,138,Pizza 4 quesos Hacendado,,2.90,10,0.41,kg,False
4746,Pizzas y platos preparados,Pizzas,138,Pizza 4 quesos familiar Hacendado,,3.50,10,0.58,kg,False
4747,Pizzas y platos preparados,Pizzas,138,Pizza 4 quesos Hacendado,Pack-2,2.90,10,0.42,kg,False
4748,Pizzas y platos preparados,Pizzas,138,Pizza serrana Hacendado,,2.90,10,0.4,kg,False
4749,Pizzas y platos preparados,Pizzas,138,Pizza carbonara Hacendado,,2.90,10,0.43,kg,False
4750,Pizzas y platos preparados,Pizzas,138,Pizza carbonara familiar Hacendado,,3.50,10,0.6,kg,False
4751,Pizzas y platos preparados,Pizzas,138,Pizza mediterránea Hacendado,,2.90,10,0.43,kg,False
4752,Pizzas y platos preparados,Pizzas,138,Pizza pepperoni Hacendado,,2.90,10,0.41,kg,False
4753,Pizzas y platos preparados,Pizzas,138,Pizza atún y bacón Hacendado,,2.90,10,0.415,kg,False
4754,Pizzas y platos preparados,Pizzas,138,Pizza atún y bacón Hacendado,Pack-2,2.90,10,0.44,kg,False
4755,Pizzas y platos preparados,Pizzas,138,Pizza pollo Hacendado,,2.90,10,0.43,kg,False
4756,Pizzas y platos preparados,Pizzas,138,Pizza romana Hacendado con champiñones salteados,,2.90,10,0.43,kg,False
4757,Pizzas y platos preparados,Pizzas,138,Pizza margarita Hacendado,,2.20,10,0.34,kg,False
4758,Pizzas y platos preparados,Pizzas,138,Pizza jamón y queso sin gluten y sin lactosa Hacendado,,3.20,10,0.42,kg,False
4759,Pizzas y platos preparados,Pizzas,138,Pizza pollo y bacón Hacendado,,2.90,10,0.42,kg,False
4760,Pizzas y platos preparados,Pizzas,138,Pizza Calzone con jamón cocido y queso Hacendado,Caja,3.80,10,0.4,kg,False
4761,Pizzas y platos preparados,Pizzas,138,Pizza Prosciutto Hacendado jamón y queso,Caja,4.00,10,0.4,kg,False
4762,Pizzas y platos preparados,Pizzas,138,Pizza Formaggi Hacendado 4 quesos,Caja,4.00,10,0.4,kg,False
4763,Pizzas y platos preparados,Pizzas,138,Pizzas tomate y queso Hacendado ultracongeladas,Pack-2,2.40,10,0.57,kg,False
4764,Pizzas y platos preparados,Pizzas,138,Pizza boloñesa Hacendado ultracongelada,,2.60,10,0.4,kg,False
4765,Pizzas y platos preparados,Pizzas,138,Pizza Pepperoni barbacoa Hacendado ultracongelada,,3.50,10,0.54,kg,False
4766,Pizzas y platos preparados,Pizzas,138,Pizza masa fina 4 quesos Hacendado ultracongelada,,2.50,10,0.39,kg,False
4767,Pizzas y platos preparados,Pizzas,138,Pizza atún Hacendado ultracongelada,,2.60,10,0.39,kg,False
4768,Pizzas y platos preparados,Pizzas,138,Pizza masa fina jamón Hacendado ultracongelada,,2.50,10,0.4,kg,False
4769,Pizzas y platos preparados,Pizzas,138,Pizza americana rellena de cheddar Hacendado ultracongelada,,3.50,10,0.54,kg,False
4770,Pizzas y platos preparados,Pizzas,138,Pizza 4 quesos sin gluten y sin lactosa Hacendado ultracongelada,,3.10,10,0.41,kg,False
4771,Pizzas y platos preparados,Pizzas,138,Pizza masa fina carbonara Hacendado ultracongelada,,2.50,10,0.39,kg,False
4772,Pizzas y platos preparados,Pizzas,138,Pizza masa fina Barbacoa Hacendado ultracongelada,,2.50,10,0.39,kg,False
4773,Pizzas y platos preparados,Pizzas,138,Masa pizza fresca familiar Hacendado,Paquete,1.80,10,0.4,kg,False
4774,Pizzas y platos preparados,Pizzas,138,Bases de pizza artesanas extrafinas y crujientes Hacendado ultracongeladas,Paquete,1.90,10,0.42,kg,False
4775,Pizzas y platos preparados,Pizzas,138,Bases de pizza sin gluten sin lactosa Hacendado ultracongeladas,Paquete,4.00,10,0.4,kg,False
4776,Pizzas y platos preparados,Pizzas,138,Piadinas pan estilo italiano Hacendado,Paquete,2.20,10,0.32,kg,False
4777,Pizzas y platos preparados,Pizzas,138,Masa fresca pizza Hacendado,Pack-2,2.40,10,0.52,kg,False
4778,Pizzas y platos preparados,Pizzas,138,Masa fresca pizza de cereales y semillas Hacendado,Pack-2,2.60,10,0.52,kg,False
4779,Pizzas y platos preparados,Pizzas,138,Cocas Cidoncha congeladas,Paquete,2.45,10,0.36,kg,False
4780,Pizzas y platos preparados,Pizzas,138,Cocas de dacsa Susana congeladas,Paquete,1.90,10,0.55,kg,False
4781,Pizzas y platos preparados,Pizzas,138,Rosca jamón serrano y queso emmental Hacendado,,3.50,10,0.45,kg,False
4782,Pizzas y platos preparados,Pizzas,138,Quiche verduras Hacendado,,3.00,10,0.39,kg,False
4783,Pizzas y platos preparados,Pizzas,138,"Rosca lomo, bacón y queso emmental Hacendado",,3.50,10,0.48,kg,False
4784,Pizzas y platos preparados,Pizzas,138,Quiche york y bacón Hacendado,,3.00,10,0.38,kg,False
4785,Pizzas y platos preparados,Pizzas,138,"Focaccia con queso, romero y tomillo Hacendado",Pack-2,1.80,10,0.3,kg,False
4786,Pizzas y platos preparados,Platos preparados calientes,140,Lasaña boloñesa familiar Hacendado,Bandeja,4.80,5,0.7,kg,False
4787,Pizzas y platos preparados,Platos preparados calientes,140,Lasaña boloñesa Hacendado,Bandeja,2.65,5,0.35,kg,False
4788,Pizzas y platos preparados,Platos preparados calientes,140,Lasaña de espinacas y requesón Hacendado,Bandeja,3.00,5,0.35,kg,False
4789,Pizzas y platos preparados,Platos preparados calientes,140,Canelones de carne y boletus Hacendado,Bandeja,3.90,5,0.35,kg,False
4790,Pizzas y platos preparados,Platos preparados calientes,140,Lasaña de salmón y brócoli Hacendado,Bandeja,3.90,5,0.35,kg,False
4791,Pizzas y platos preparados,Platos preparados calientes,140,Spaghetti carbonara Hacendado,Bandeja,2.20,10,0.28,kg,False
4792,Pizzas y platos preparados,Platos preparados calientes,140,Macarrones con queso Hacendado,Bandeja,2.60,10,0.28,kg,False
4793,Pizzas y platos preparados,Platos preparados calientes,140,Arroz cocido basmati Sabroz,Pack-2,1.20,10,0.25,kg,False
4794,Pizzas y platos preparados,Platos preparados calientes,140,Arroz cocido integral Sabroz,Pack-2,1.15,10,0.25,kg,False
4795,Pizzas y platos preparados,Platos preparados calientes,140,Quinoa cocida blanca y roja Sabroz,Pack-2,1.50,10,0.25,kg,False
4796,Pizzas y platos preparados,Platos preparados calientes,140,Arroz cocido redondo Sabroz,Pack-2,1.15,10,0.25,kg,False
4797,Pizzas y platos preparados,Platos preparados calientes,140,Arroz de secreto ibérico con setas Hacendado,Bandeja,3.00,10,0.28,kg,False
4798,Pizzas y platos preparados,Platos preparados calientes,140,Pollo al curry Hacendado con arroz basmati,Bandeja,2.85,10,0.28,kg,False
4799,Pizzas y platos preparados,Platos preparados calientes,140,Pollo asado Hacendado,Paquete,5.30,10,1.0,kg,False
4800,Pizzas y platos preparados,Platos preparados calientes,140,Roti de pollo relleno de jamón y queso Hacendado,Paquete,3.00,10,0.375,kg,False
4801,Pizzas y platos preparados,Platos preparados calientes,140,Pollo asado troceado Hacendado,Paquete,8.00,10,1.3,kg,False
4802,Pizzas y platos preparados,Platos preparados calientes,140,Codillo de cerdo asado Hacendado,Paquete,6.50,10,1.0,kg,False
4803,Pizzas y platos preparados,Platos preparados calientes,140,Alitas de pollo asadas Hacendado,Bote,4.50,10,0.5,kg,False
4804,Pizzas y platos preparados,Platos preparados calientes,140,Muslo de pato confitado Hacendado,Bandeja,6.30,10,0.3,kg,False
4805,Pizzas y platos preparados,Platos preparados calientes,140,Albóndigas guisadas Hacendado,Bandeja,2.75,10,0.275,kg,False
4806,Pizzas y platos preparados,Platos preparados calientes,140,Costillas de cerdo a la barbacoa cortadas Hacendado,Bote,6.75,10,0.5,kg,False
4807,Pizzas y platos preparados,Platos preparados calientes,140,Migas Hacendado,Bandeja,1.90,10,0.22,kg,False
4808,Pizzas y platos preparados,Platos preparados calientes,140,Pollo teriyaki,Bol,5.00,10,0.3,kg,False
4809,Pizzas y platos preparados,Platos preparados calientes,140,Tortilla de patata y cebolla Hacendado,Bandeja,2.60,10,0.6,kg,False
4810,Pizzas y platos preparados,Platos preparados calientes,140,Tortilla de patata Hacendado,Bandeja,2.60,10,0.6,kg,False
4811,Pizzas y platos preparados,Platos preparados calientes,140,Tortilla de patata con cebolla Listo para Comer,,8.00,10,1.3,kg,False
4812,Pizzas y platos preparados,Platos preparados calientes,140,Media tortilla de patata con cebolla Listo para Comer,,4.50,10,0.65,kg,False
4813,Pizzas y platos preparados,Platos preparados calientes,140,Pincho tortilla de patata con cebolla Listo para Comer,,2.00,10,0.215,kg,False
4814,Pizzas y platos preparados,Platos preparados calientes,140,Tortilla de patata con calabacín Listo para Comer,,8.00,10,1.3,kg,False
4815,Pizzas y platos preparados,Platos preparados calientes,140,Media tortilla de patata con calabacín Listo para Comer,,4.50,10,0.65,kg,False
4816,Pizzas y platos preparados,Platos preparados calientes,140,Pincho tortilla de patata con calabacín Listo para Comer,,2.00,10,0.215,kg,False
4817,Pizzas y platos preparados,Platos preparados calientes,140,Fideos orientales Yakisoba classic Gallina Blanca,Vaso,1.95,10,0.093,kg,False
4818,Pizzas y platos preparados,Platos preparados calientes,140,Fideos orientales Yakisoba sabor soja Hacendado,Vaso,1.30,10,0.08,kg,False
4819,Pizzas y platos preparados,Platos preparados calientes,140,Pasta oriental sabor pollo Maggi,Paquete,0.90,10,0.071,kg,False
4820,Pizzas y platos preparados,Platos preparados calientes,140,Fideos orientales Yakisoba sabor soja Hacendado,Paquete,0.90,10,0.09,kg,False
4821,Pizzas y platos preparados,Platos preparados calientes,140,Fideos orientales sabor pollo Hacendado,Vaso,0.95,10,0.065,kg,False
4822,Pizzas y platos preparados,Platos preparados calientes,140,Fideos orientales sabor picante Hacendado,Vaso,1.00,10,0.065,kg,False
4823,Pizzas y platos preparados,Platos preparados calientes,140,Fideos orientales sabor ternera asada Hacendado,Paquete,0.75,10,0.065,kg,False
4824,Pizzas y platos preparados,Platos preparados calientes,140,Callos a la madrileña Hacendado,Lata,2.60,10,0.38,kg,False
4825,Pizzas y platos preparados,Platos preparados calientes,140,Fabada Hacendado,Bote,1.50,10,0.42,kg,False
4826,Pizzas y platos preparados,Platos preparados calientes,140,Fabada Hacendado,Bote,2.90,10,0.86,kg,False
4827,Pizzas y platos preparados,Platos preparados calientes,140,Lentejas a la riojana Hacendado,Bote,1.35,10,0.42,kg,False
4828,Pizzas y platos preparados,Platos preparados calientes,140,Lentejas a la jardinera Hacendado,Bote,1.15,10,0.42,kg,False
4829,Pizzas y platos preparados,Platos preparados calientes,140,Albóndigas en salsa Hacendado,Bote,1.80,10,0.42,kg,False
4830,Pizzas y platos preparados,Platos preparados calientes,140,Alubias a la jardinera Hacendado,Bote,1.15,10,0.42,kg,False
4831,Pizzas y platos preparados,Platos preparados calientes,140,Garbanzos a la riojana Hacendado,Bote,1.35,10,0.42,kg,False
4832,Pizzas y platos preparados,Platos preparados calientes,140,Garbanzos a la jardinera Hacendado,Bote,1.15,10,0.42,kg,False
4833,Pizzas y platos preparados,Platos preparados calientes,140,Cocido madrileño Hacendado,Bote,1.80,10,0.42,kg,False
4834,Pizzas y platos preparados,Platos preparados calientes,140,Albóndigas de pollo Hacendado,Bote,1.80,10,0.42,kg,False
4835,Pizzas y platos preparados,Platos preparados calientes,140,Alubias con tomate Heinz,Bote,1.50,10,0.415,kg,False
4836,Pizzas y platos preparados,Platos preparados calientes,140,Lentejas Listo para Comer,Bol,4.00,10,0.485,kg,False
4837,Pizzas y platos preparados,Platos preparados calientes,140,Hamburguesa de ternera con bacon y queso Hacendado,Caja,2.65,10,0.22,kg,False
4838,Pizzas y platos preparados,Platos preparados calientes,140,Patatas bravas con allioli y salsa picante Hacendado,Bandeja,2.50,10,0.49,kg,False
4839,Pizzas y platos preparados,Platos preparados calientes,140,Hamburguesas vegetales Hacendado con berenjenas,Paquete,2.40,10,0.2,kg,False
4840,Pizzas y platos preparados,Platos preparados calientes,140,Mini hamburguesas vegetales Hacendado con espinacas y zanahoria,Paquete,2.40,10,0.2,kg,False
