,Cat,Subcat,url_x,page,brand,display_name,expiration_days,image,object_id,product_info,sku_id,units_in_cart,units_in_stock,url_y,weight,currency,discount_percentage,is_club_price,is_promo_price,measure_unit,price,price_per_unit,strikethrough_price,id,promotions,average_weight,weight_in_grams
3894,"Cervezas, vinos y bebidas con alcohol",Vino tinto,https://www.dia.es/cervezas-vinos-y-bebidas-con-alcohol/vino-tinto/c/L2120,6,El coto,Vino tinto crianza D.O. Rioja El coto botella 75 cl,0,/product_images/102921/102921_ISO_0_ES.jpg,102921,,102921,0,23,/cervezas-vinos-y-bebidas-con-alcohol/vino-tinto/p/102921,0,EUR,0,False,False,LITRO,6.3,8.4,6.3,129,,,
3895,"Cervezas, vinos y bebidas con alcohol",Vino tinto,https://www.dia.es/cervezas-vinos-y-bebidas-con-alcohol/vino-tinto/c/L2120,6,Pinta en Copas,Vino tinto tempranillo syrah Pinta en Copas botella 75 cl,0,/product_images/265818/265818_ISO_0_ES.jpg,265818,,265818,0,8,/cervezas-vinos-y-bebidas-con-alcohol/vino-tinto/p/265818,0,EUR,0,False,False,LITRO,1.99,2.65,1.99,129,,,
3896,"Cervezas, vinos y bebidas con alcohol",Vino tinto,https://www.dia.es/cervezas-vinos-y-bebidas-con-alcohol/vino-tinto/c/L2120,6,Castillo de Haro,Vino tinto crianza D.O. Rioja Castillo de Haro botella 75 cl,0,/product_images/263403/263403_ISO_0_ES.jpg,263403,,263403,0,18,/cervezas-vinos-y-bebidas-con-alcohol/vino-tinto/p/263403,0,EUR,28,True,True,LITRO,2.99,3.99,4.19,129,,,
3897,"Cervezas, vinos y bebidas con alcohol",Vino tinto,https://www.dia.es/cervezas-vinos-y-bebidas-con-alcohol/vino-tinto/c/L2120,6,Protos,Vino tinto roble D.O. Ribera del Duero Protos botella 75 cl,0,/product_images/132499/132499_ISO_0_ES.jpg,132499,,132499,0,27,/cervezas-vinos-y-bebidas-con-alcohol/vino-tinto/p/132499,0,EUR,0,False,False,LITRO,9.5,12.67,9.5,129,,,
3898,"Cervezas, vinos y bebidas con alcohol",Vino tinto,https://www.dia.es/cervezas-vinos-y-bebidas-con-alcohol/vino-tinto/c/L2120,6,Castillo de Velasco,Vino tinto Castillo de Velasco botella 75 cl,0,/product_images/12930/12930_ISO_0_ES.jpg,12930,,12930,0,19,/cervezas-vinos-y-bebidas-con-alcohol/vino-tinto/p/12930,0,EUR,0,False,False,LITRO,1.29,1.72,1.29,129,,,
3899,"Cervezas, vinos y bebidas con alcohol",Vino tinto,https://www.dia.es/cervezas-vinos-y-bebidas-con-alcohol/vino-tinto/c/L2120,6,Faustino VII,Vino tinto CVC D.O. Rioja Faustino VII botella 75 cl,0,/product_images/48138/48138_ISO_0_ES.jpg,48138,,48138,0,18,/cervezas-vinos-y-bebidas-con-alcohol/vino-tinto/p/48138,0,EUR,0,False,False,LITRO,3.99,5.32,3.99,129,,,
3900,"Cervezas, vinos y bebidas con alcohol",Vino tinto,https://www.dia.es/cervezas-vinos-y-bebidas-con-alcohol/vino-tinto/c/L2120,6,Heredad baran,Vino tinto roble D.O. Ribera del Duero Heredad baran botella 75 cl,0,/product_images/269521/269521_ISO_0_ES.jpg,269521,,269521,0,14,/cervezas-vinos-y-bebidas-con-alcohol/vino-tinto/p/269521,0,EUR,0,False,False,LITRO,4.95,6.6,4.95,129,,,
3901,"Cervezas, vinos y bebidas con alcohol",Vino tinto,https://www.dia.es/cervezas-vinos-y-bebidas-con-alcohol/vino-tinto/c/L2120,6,Geraldino,Vino tinto crianza D.O. Cariñena Geraldino botella 75 cl,0,/product_images/267780/267780_ISO_0_ES.jpg,267780,,267780,0,10,/cervezas-vinos-y-bebidas-con-alcohol/vino-tinto/p/267780,0,EUR,0,False,False,LITRO,2.19,2.92,2.19,129,,,
3902,"Cervezas, vinos y bebidas con alcohol",Vino tinto,https://www.dia.es/cervezas-vinos-y-bebidas-con-alcohol/vino-tinto/c/L2120,6,Puerta de Alcalá,Vino tinto crianza D.O. Madrid Puerta de Alcalá botella 75 cl,0,/product_images/84588/84588_ISO_0_ES.jpg,84588,,84588,0,9,/cervezas-vinos-y-bebidas-con-alcohol/vino-tinto/p/84588,0,EUR,0,False,False,LITRO,4.45,5.93,4.45,129,,,
3903,"Cervezas, vinos y bebidas con alcohol",Vino tinto,https://www.dia.es/cervezas-vinos-y-bebidas-con-alcohol/vino-tinto/c/L2120,6,Viña Albalí,Vino tinto gran reserva D.O. Valdepeñas Viña Albalí botella 75 cl,0,/product_images/80111/80111_ISO_0_ES.jpg,80111,,80111,0,11,/cervezas-vinos-y-bebidas-con-alcohol/vino-tinto/p/80111,0,EUR,0,False,False,LITRO,5.25,7.0,5.25,129,,,
3904,"Cervezas, vinos y bebidas con alcohol",Vino tinto,https://www.dia.es/cervezas-vinos-y-bebidas-con-alcohol/vino-tinto/c/L2120,6,Altos del Tamarón,Vino tinto crianza D.O. Ribera del Duero Altos del Tamarón botella 75 cl,0,/product_images/77318/77318_ISO_0_ES.jpg,77318,,77318,0,43,/cervezas-vinos-y-bebidas-con-alcohol/vino-tinto/p/77318,0,EUR,0,False,False,LITRO,7.45,9.93,7.45,129,,,
3905,"Cervezas, vinos y bebidas con alcohol",Vino tinto,https://www.dia.es/cervezas-vinos-y-bebidas-con-alcohol/vino-tinto/c/L2120,6,Viña Mayor,Vino tinto D.O. Ribera del Duero Viña Mayor botella 75 cl,0,/product_images/76048/76048_ISO_0_ES.jpg,76048,,76048,0,28,/cervezas-vinos-y-bebidas-con-alcohol/vino-tinto/p/76048,0,EUR,0,False,False,LITRO,7.75,10.33,7.75,129,,,
3906,"Cervezas, vinos y bebidas con alcohol",Vino tinto,https://www.dia.es/cervezas-vinos-y-bebidas-con-alcohol/vino-tinto/c/L2120,6,Cumbre de Gredos,Vino tinto Cumbre de Gredos brik 1 l,0,/product_images/717/717_ISO_0_ES.jpg,717,,717,0,33,/cervezas-vinos-y-bebidas-con-alcohol/vino-tinto/p/717,0,EUR,0,False,False,LITRO,1.69,1.69,1.69,129,,,
3907,"Cervezas, vinos y bebidas con alcohol",Vino tinto,https://www.dia.es/cervezas-vinos-y-bebidas-con-alcohol/vino-tinto/c/L2120,6,Molinos,Vino tinto D.O. Valdepeñas Molinos botella 75 cl,0,/product_images/711/711_ISO_0_ES.jpg,711,,711,0,44,/cervezas-vinos-y-bebidas-con-alcohol/vino-tinto/p/711,0,EUR,17,True,True,LITRO,1.95,2.6,2.35,129,,,
3908,"Cervezas, vinos y bebidas con alcohol",Vino tinto,https://www.dia.es/cervezas-vinos-y-bebidas-con-alcohol/vino-tinto/c/L2120,6,Tamaron,Vino tinto roble D.O. Ribera del Duero Tamaron botella 75 cl,0,/product_images/67977/67977_ISO_0_ES.jpg,67977,,67977,0,57,/cervezas-vinos-y-bebidas-con-alcohol/vino-tinto/p/67977,0,EUR,0,False,False,LITRO,6.4,8.53,6.4,129,,,
3909,"Cervezas, vinos y bebidas con alcohol",Vino tinto,https://www.dia.es/cervezas-vinos-y-bebidas-con-alcohol/vino-tinto/c/L2120,6,Lagunilla,Vino tinto crianza D.O. Rioja Lagunilla botella 75 cl,0,/product_images/64808/64808_ISO_0_ES.jpg,64808,,64808,0,42,/cervezas-vinos-y-bebidas-con-alcohol/vino-tinto/p/64808,0,EUR,0,False,False,LITRO,7.49,9.99,7.49,129,,,
3910,"Cervezas, vinos y bebidas con alcohol",Vino tinto,https://www.dia.es/cervezas-vinos-y-bebidas-con-alcohol/vino-tinto/c/L2120,6,Puerta de Alcalá,Vino tinto D.O. Madrid Puerta de Alcalá botella 75 cl,0,/product_images/59954/59954_ISO_0_ES.jpg,59954,,59954,0,2,/cervezas-vinos-y-bebidas-con-alcohol/vino-tinto/p/59954,0,EUR,0,False,False,LITRO,5.75,7.67,5.75,129,,,
3911,"Cervezas, vinos y bebidas con alcohol",Vino tinto,https://www.dia.es/cervezas-vinos-y-bebidas-con-alcohol/vino-tinto/c/L2120,6,Campo viejo,Vino tinto crianza D.O. Rioja Campo viejo botella 75 cl,0,/product_images/50657/50657_ISO_0_ES.jpg,50657,,50657,0,48,/cervezas-vinos-y-bebidas-con-alcohol/vino-tinto/p/50657,0,EUR,0,False,False,LITRO,5.77,7.69,5.77,129,,,
3912,"Cervezas, vinos y bebidas con alcohol",Vino tinto,https://www.dia.es/cervezas-vinos-y-bebidas-con-alcohol/vino-tinto/c/L2120,6,Señorío de Ondas,Vino tinto reserva D.O. Rioja Señorío de Ondas botella 75 cl,0,/product_images/49601/49601_ISO_0_ES.jpg,49601,,49601,0,18,/cervezas-vinos-y-bebidas-con-alcohol/vino-tinto/p/49601,0,EUR,0,False,False,LITRO,4.2,5.6,4.2,129,,,
3913,"Cervezas, vinos y bebidas con alcohol",Vino tinto,https://www.dia.es/cervezas-vinos-y-bebidas-con-alcohol/vino-tinto/c/L2120,6,Viña Tabora,Vino tinto de la tierra de Extremadura  Viña Tabora baginbox 3 l,0,/product_images/4740/4740_ISO_0_ES.jpg,4740,,4740,0,10,/cervezas-vinos-y-bebidas-con-alcohol/vino-tinto/p/4740,0,EUR,0,False,False,LITRO,4.99,1.66,4.99,129,,,
3914,"Cervezas, vinos y bebidas con alcohol",Vino tinto,https://www.dia.es/cervezas-vinos-y-bebidas-con-alcohol/vino-tinto/c/L2120,6,Puerta de Alcalá,Vino tinto D.O. Madrid Puerta de Alcalá botella 75 cl,0,/product_images/45963/45963_ISO_0_ES.jpg,45963,,45963,0,8,/cervezas-vinos-y-bebidas-con-alcohol/vino-tinto/p/45963,0,EUR,0,False,False,LITRO,3.09,4.12,3.09,129,,,
3915,"Cervezas, vinos y bebidas con alcohol",Vino tinto,https://www.dia.es/cervezas-vinos-y-bebidas-con-alcohol/vino-tinto/c/L2120,6,Viñas del Vero,Vino tinto D.O. Somontano Viñas del Vero botella 75 cl,0,/product_images/45245/45245_ISO_0_ES.jpg,45245,,45245,0,19,/cervezas-vinos-y-bebidas-con-alcohol/vino-tinto/p/45245,0,EUR,0,False,False,LITRO,6.05,8.07,6.05,129,,,
3916,"Cervezas, vinos y bebidas con alcohol",Vino tinto,https://www.dia.es/cervezas-vinos-y-bebidas-con-alcohol/vino-tinto/c/L2120,6,Señorío de Ondas,Vino tinto crianza D.O Rioja Señorío de Ondas botella 75 cl,0,/product_images/40350/40350_ISO_0_ES.jpg,40350,,40350,0,18,/cervezas-vinos-y-bebidas-con-alcohol/vino-tinto/p/40350,0,EUR,0,False,False,LITRO,3.3,4.4,3.3,129,,,
3917,"Cervezas, vinos y bebidas con alcohol",Vino tinto,https://www.dia.es/cervezas-vinos-y-bebidas-con-alcohol/vino-tinto/c/L2120,6,Beronia,Vino tinto crianza D.O. Rioja Beronia botella 75 cl,0,/product_images/36194/36194_ISO_0_ES.jpg,36194,,36194,0,41,/cervezas-vinos-y-bebidas-con-alcohol/vino-tinto/p/36194,0,EUR,0,False,False,LITRO,8.75,11.67,8.75,129,,,
3918,"Cervezas, vinos y bebidas con alcohol",Vino tinto,https://www.dia.es/cervezas-vinos-y-bebidas-con-alcohol/vino-tinto/c/L2120,6,Don Simón,Vino tinto Don Simón brik 1 l,0,/product_images/35430/35430_ISO_0_ES.jpg,35430,,35430,0,11,/cervezas-vinos-y-bebidas-con-alcohol/vino-tinto/p/35430,0,EUR,0,False,False,LITRO,1.6,1.6,1.6,129,,,
3919,"Cervezas, vinos y bebidas con alcohol",Vino tinto,https://www.dia.es/cervezas-vinos-y-bebidas-con-alcohol/vino-tinto/c/L2120,6,Ederra,Vino tinto crianza D.O. Rioja Ederra botella 75 cl,0,/product_images/3475/3475_ISO_0_ES.jpg,3475,,3475,0,30,/cervezas-vinos-y-bebidas-con-alcohol/vino-tinto/p/3475,0,EUR,0,False,False,LITRO,6.99,9.32,6.99,129,,,
3920,"Cervezas, vinos y bebidas con alcohol",Vino tinto,https://www.dia.es/cervezas-vinos-y-bebidas-con-alcohol/vino-tinto/c/L2120,6,Señorío de Ayerbe,Vino tinto cabernet sauvignon IGP Señorío de Ayerbe botella 75 cl,0,/product_images/297273/297273_ISO_0_ES.jpg,297273,,297273,0,12,/cervezas-vinos-y-bebidas-con-alcohol/vino-tinto/p/297273,0,EUR,0,False,False,LITRO,2.9,3.87,2.9,129,,,
3921,"Cervezas, vinos y bebidas con alcohol",Vino tinto,https://www.dia.es/cervezas-vinos-y-bebidas-con-alcohol/vino-tinto/c/L2120,6,Viña Ardanche,Vino tinto crianza D.O. Navarra Viña Ardanche botella 75 cl,0,/product_images/297272/297272_ISO_0_ES.jpg,297272,,297272,0,13,/cervezas-vinos-y-bebidas-con-alcohol/vino-tinto/p/297272,0,EUR,0,False,False,LITRO,2.49,3.32,2.49,129,,,
3922,"Cervezas, vinos y bebidas con alcohol",Vino tinto,https://www.dia.es/cervezas-vinos-y-bebidas-con-alcohol/vino-tinto/c/L2120,6,Castillo de Haro,Vino tinto joven D.O. Rioja Castillo de Haro botella 75 cl,0,/product_images/297271/297271_ISO_0_ES.jpg,297271,,297271,0,19,/cervezas-vinos-y-bebidas-con-alcohol/vino-tinto/p/297271,0,EUR,0,False,False,LITRO,3.29,4.39,3.29,129,,,
3923,"Cervezas, vinos y bebidas con alcohol",Vino tinto,https://www.dia.es/cervezas-vinos-y-bebidas-con-alcohol/vino-tinto/c/L2120,6,Mucho mas,Vino tinto Mucho mas botella 75 cl,0,/product_images/293708/293708_ISO_0_ES.jpg,293708,,293708,0,8,/cervezas-vinos-y-bebidas-con-alcohol/vino-tinto/p/293708,0,EUR,0,False,False,LITRO,6.49,8.65,6.49,129,,,
3924,"Cervezas, vinos y bebidas con alcohol",Vino tinto,https://www.dia.es/cervezas-vinos-y-bebidas-con-alcohol/vino-tinto/c/L2120,6,Carta de plata,Vino tinto Carta de plata botella 75 cl,0,/product_images/29355/29355_ISO_0_ES.jpg,29355,,29355,0,48,/cervezas-vinos-y-bebidas-con-alcohol/vino-tinto/p/29355,0,EUR,25,True,True,LITRO,3.59,4.79,4.79,129,,,
3925,"Cervezas, vinos y bebidas con alcohol",Vino tinto,https://www.dia.es/cervezas-vinos-y-bebidas-con-alcohol/vino-tinto/c/L2120,6,Estola,Vino tinto reserva D.O. La Mancha Estola botella 75 cl,0,/product_images/288374/288374_ISO_0_ES.jpg,288374,,288374,0,17,/cervezas-vinos-y-bebidas-con-alcohol/vino-tinto/p/288374,0,EUR,0,False,False,LITRO,3.89,5.19,3.89,129,,,
3926,"Cervezas, vinos y bebidas con alcohol",Vino tinto,https://www.dia.es/cervezas-vinos-y-bebidas-con-alcohol/vino-tinto/c/L2120,6,Garnacha salvaje moncayo,Vino tinto de Ribera del Queiles Garnacha salvaje moncayo botella 75 cl,0,/product_images/282759/282759_ISO_0_ES.jpg,282759,,282759,0,16,/cervezas-vinos-y-bebidas-con-alcohol/vino-tinto/p/282759,0,EUR,0,False,False,LITRO,8.75,11.67,8.75,129,,,
3927,"Cervezas, vinos y bebidas con alcohol",Vino tinto,https://www.dia.es/cervezas-vinos-y-bebidas-con-alcohol/vino-tinto/c/L2120,6,López de Haro,Vino tinto crianza D.O. Rioja López de Haro botella 75 cl,0,/product_images/282757/282757_ISO_0_ES.jpg,282757,,282757,0,17,/cervezas-vinos-y-bebidas-con-alcohol/vino-tinto/p/282757,0,EUR,0,False,False,LITRO,7.7,10.27,7.7,129,,,
3928,"Cervezas, vinos y bebidas con alcohol",Vino tinto,https://www.dia.es/cervezas-vinos-y-bebidas-con-alcohol/vino-tinto/c/L2120,6,Matsu,Vino tinto D.O. Toro Matsu botella 75 cl,0,/product_images/282750/282750_ISO_0_ES.jpg,282750,,282750,0,19,/cervezas-vinos-y-bebidas-con-alcohol/vino-tinto/p/282750,0,EUR,0,False,False,LITRO,8.8,11.73,8.8,129,,,
3929,"Cervezas, vinos y bebidas con alcohol",Vino tinto,https://www.dia.es/cervezas-vinos-y-bebidas-con-alcohol/vino-tinto/c/L2120,6,Valderivero,Vino tinto roble D.O. Ribera del Duero Valderivero botella 75 cl,0,/product_images/274261/274261_ISO_0_ES.jpg,274261,,274261,0,31,/cervezas-vinos-y-bebidas-con-alcohol/vino-tinto/p/274261,0,EUR,0,False,False,LITRO,6.99,9.32,6.99,129,,,
3930,"Cervezas, vinos y bebidas con alcohol",Vino tinto,https://www.dia.es/cervezas-vinos-y-bebidas-con-alcohol/vino-tinto/c/L2120,6,Valderivero,Vino tinto joven D.O. Ribera del Duero Valderivero botella 75 cl,0,/product_images/273248/273248_ISO_0_ES.jpg,273248,,273248,0,25,/cervezas-vinos-y-bebidas-con-alcohol/vino-tinto/p/273248,0,EUR,0,False,False,LITRO,5.9,7.87,5.9,129,,,
3931,"Cervezas, vinos y bebidas con alcohol",Vino tinto,https://www.dia.es/cervezas-vinos-y-bebidas-con-alcohol/vino-tinto/c/L2120,6,Mourama,Vino tinto mencia D.O. Monterrei Mourama botella 75 cl,0,/product_images/272362/272362_ISO_0_ES.jpg,272362,,272362,0,43,/cervezas-vinos-y-bebidas-con-alcohol/vino-tinto/p/272362,0,EUR,0,False,False,LITRO,4.59,6.12,4.59,129,,,
3932,"Cervezas, vinos y bebidas con alcohol",Vino tinto,https://www.dia.es/cervezas-vinos-y-bebidas-con-alcohol/vino-tinto/c/L2120,6,Heredad baran,Vino tinto crianza D.O. Ribera del Duero Heredad baran botella 75 cl,0,/product_images/269522/269522_ISO_0_ES.jpg,269522,,269522,0,7,/cervezas-vinos-y-bebidas-con-alcohol/vino-tinto/p/269522,0,EUR,0,False,False,LITRO,6.29,8.39,6.29,129,,,
3933,"Cervezas, vinos y bebidas con alcohol",Vino tinto,https://www.dia.es/cervezas-vinos-y-bebidas-con-alcohol/vino-tinto/c/L2120,6,Geraldino,Vino tinto reserva D.O. Cariñena Geraldino botella 75 cl,0,/product_images/267781/267781_ISO_0_ES.jpg,267781,,267781,0,24,/cervezas-vinos-y-bebidas-con-alcohol/vino-tinto/p/267781,0,EUR,0,False,False,LITRO,2.79,3.72,2.79,129,,,
3934,"Cervezas, vinos y bebidas con alcohol",Vino tinto,https://www.dia.es/cervezas-vinos-y-bebidas-con-alcohol/vino-tinto/c/L2120,6,Sismicus,Vino tinto ecológico D.O. Jumilla Sismicus botella 75 cl,0,/product_images/267012/267012_ISO_0_ES.jpg,267012,,267012,0,20,/cervezas-vinos-y-bebidas-con-alcohol/vino-tinto/p/267012,0,EUR,0,False,False,LITRO,2.99,3.99,2.99,129,,,
3935,"Cervezas, vinos y bebidas con alcohol",Vino tinto,https://www.dia.es/cervezas-vinos-y-bebidas-con-alcohol/vino-tinto/c/L2120,6,Sismicus,Vino tinto joven D.O. Jumilla Sismicus botella 75 cl,0,/product_images/267011/267011_ISO_0_ES.jpg,267011,,267011,0,19,/cervezas-vinos-y-bebidas-con-alcohol/vino-tinto/p/267011,0,EUR,0,False,False,LITRO,2.59,3.45,2.59,129,,,
3936,"Cervezas, vinos y bebidas con alcohol",Vino tinto,https://www.dia.es/cervezas-vinos-y-bebidas-con-alcohol/vino-tinto/c/L2120,6,Ribera de Algodor,Vino tinto reserva D.O. La Mancha Ribera de Algodor botella 75 cl,0,/product_images/267009/267009_ISO_0_ES.jpg,267009,,267009,0,41,/cervezas-vinos-y-bebidas-con-alcohol/vino-tinto/p/267009,0,EUR,0,False,False,LITRO,2.29,3.05,2.29,129,,,
3937,"Cervezas, vinos y bebidas con alcohol",Vino tinto,https://www.dia.es/cervezas-vinos-y-bebidas-con-alcohol/vino-tinto/c/L2120,6,Abstractio,Vino tinto tempranillo Abstractio botella 75 cl,0,/product_images/267006/267006_ISO_0_ES.jpg,267006,,267006,0,23,/cervezas-vinos-y-bebidas-con-alcohol/vino-tinto/p/267006,0,EUR,0,False,False,LITRO,2.85,3.8,2.85,129,,,
3938,"Cervezas, vinos y bebidas con alcohol",Vino tinto,https://www.dia.es/cervezas-vinos-y-bebidas-con-alcohol/vino-tinto/c/L2120,6,Mirandoli,Vino tinto reserva D.O. Utiel Requena Mirandoli botella 75 cl,0,/product_images/266001/266001_ISO_0_ES.jpg,266001,,266001,0,32,/cervezas-vinos-y-bebidas-con-alcohol/vino-tinto/p/266001,0,EUR,0,False,False,LITRO,2.39,3.19,2.39,129,,,
3939,"Cervezas, vinos y bebidas con alcohol",Vino tinto,https://www.dia.es/cervezas-vinos-y-bebidas-con-alcohol/vino-tinto/c/L2120,6,Mirandoli,Vino tinto crianza D.O. Utiel Requena Mirandoli botella 75 cl,0,/product_images/266000/266000_ISO_0_ES.jpg,266000,,266000,0,16,/cervezas-vinos-y-bebidas-con-alcohol/vino-tinto/p/266000,0,EUR,0,False,False,LITRO,2.29,3.05,2.29,129,,,
3940,"Cervezas, vinos y bebidas con alcohol",Vino tinto,https://www.dia.es/cervezas-vinos-y-bebidas-con-alcohol/vino-tinto/c/L2120,6,Arco del Sol,Vino tinto reserva D.O. Ribera del Duero Arco del Sol botella 75 cl,0,/product_images/263702/263702_ISO_0_ES.jpg,263702,,263702,0,25,/cervezas-vinos-y-bebidas-con-alcohol/vino-tinto/p/263702,0,EUR,0,False,False,LITRO,5.89,7.85,5.89,129,,,
3941,"Cervezas, vinos y bebidas con alcohol",Vino tinto,https://www.dia.es/cervezas-vinos-y-bebidas-con-alcohol/vino-tinto/c/L2120,6,Arco del Sol,Vino tinto crianza D.O. Ribera del Duero Arco del Sol botella 75 cl,0,/product_images/263701/263701_ISO_0_ES.jpg,263701,,263701,0,23,/cervezas-vinos-y-bebidas-con-alcohol/vino-tinto/p/263701,0,EUR,0,False,False,LITRO,4.79,6.39,4.79,129,,,
3942,"Cervezas, vinos y bebidas con alcohol",Vino tinto,https://www.dia.es/cervezas-vinos-y-bebidas-con-alcohol/vino-tinto/c/L2120,6,Viña Danza,Vino tinto crianza D.O. Valdepeñas Viña Danza botella 75 cl,0,/product_images/263599/263599_ISO_0_ES.jpg,263599,,263599,0,31,/cervezas-vinos-y-bebidas-con-alcohol/vino-tinto/p/263599,0,EUR,0,False,False,LITRO,2.19,2.92,2.19,129,,,
3943,"Cervezas, vinos y bebidas con alcohol",Vino tinto,https://www.dia.es/cervezas-vinos-y-bebidas-con-alcohol/vino-tinto/c/L2120,6,Viña Danza,Vino tinto joven D.O. Valdepeñas Viña Danza botella 75 cl,0,/product_images/263598/263598_ISO_0_ES.jpg,263598,,263598,0,23,/cervezas-vinos-y-bebidas-con-alcohol/vino-tinto/p/263598,0,EUR,0,False,False,LITRO,1.79,2.39,1.79,129,,,
3944,"Cervezas, vinos y bebidas con alcohol",Vino tinto,https://www.dia.es/cervezas-vinos-y-bebidas-con-alcohol/vino-tinto/c/L2120,6,Castillo de Haro,Vino tinto reserva D.O. Rioja Castillo de Haro botella 75 cl,0,/product_images/263404/263404_ISO_0_ES.jpg,263404,,263404,0,56,/cervezas-vinos-y-bebidas-con-alcohol/vino-tinto/p/263404,0,EUR,28,True,True,LITRO,4.99,6.65,6.99,129,,,
3945,"Cervezas, vinos y bebidas con alcohol",Vino tinto,https://www.dia.es/cervezas-vinos-y-bebidas-con-alcohol/vino-tinto/c/L2120,6,Castillo de Haro,Vino tinto joven madurado D.O. Rioja Castillo de Haro botella 75 cl,0,/product_images/263402/263402_ISO_0_ES.jpg,263402,,263402,0,18,/cervezas-vinos-y-bebidas-con-alcohol/vino-tinto/p/263402,0,EUR,0,False,False,LITRO,3.85,5.13,3.85,129,,,
3946,"Cervezas, vinos y bebidas con alcohol",Vino tinto,https://www.dia.es/cervezas-vinos-y-bebidas-con-alcohol/vino-tinto/c/L2120,6,Viña Danza,Vino tinto reserva D.O. Valdepeñas Viña Danza botella 75 cl,0,/product_images/262787/262787_ISO_0_ES.jpg,262787,,262787,0,48,/cervezas-vinos-y-bebidas-con-alcohol/vino-tinto/p/262787,0,EUR,0,False,False,LITRO,2.69,3.59,2.69,129,,,
3947,"Cervezas, vinos y bebidas con alcohol",Vino tinto,https://www.dia.es/cervezas-vinos-y-bebidas-con-alcohol/vino-tinto/c/L2120,6,Campo curero,Vino tinto viñas viejas D.O Toro Campo curero botella 75 cl,0,/product_images/262763/262763_ISO_0_ES.jpg,262763,,262763,0,14,/cervezas-vinos-y-bebidas-con-alcohol/vino-tinto/p/262763,0,EUR,0,False,False,LITRO,5.09,6.79,5.09,129,,,
3948,"Cervezas, vinos y bebidas con alcohol",Vino tinto,https://www.dia.es/cervezas-vinos-y-bebidas-con-alcohol/vino-tinto/c/L2120,6,Berberana,Vino tinto D.O Rioja Berberana botella 750 ml,0,/product_images/25551/25551_ISO_0_ES.jpg,25551,,25551,0,7,/cervezas-vinos-y-bebidas-con-alcohol/vino-tinto/p/25551,0,EUR,0,False,False,LITRO,7.29,9.72,7.29,129,,,
3949,"Cervezas, vinos y bebidas con alcohol",Vino tinto,https://www.dia.es/cervezas-vinos-y-bebidas-con-alcohol/vino-tinto/c/L2120,6,Finca Moncloa,Vino tinto do cádiz Finca Moncloa botella 75 cl,0,/product_images/246912/246912_ISO_0_ES.jpg,246912,,246912,0,3,/cervezas-vinos-y-bebidas-con-alcohol/vino-tinto/p/246912,0,EUR,0,False,False,LITRO,16.25,21.67,16.25,129,,,
3950,"Cervezas, vinos y bebidas con alcohol",Vino tinto,https://www.dia.es/cervezas-vinos-y-bebidas-con-alcohol/vino-tinto/c/L2120,6,Mayor de Castilla,Vino tinto Mayor de Castilla botella 75 cl,0,/product_images/239843/239843_ISO_0_ES.jpg,239843,,239843,0,23,/cervezas-vinos-y-bebidas-con-alcohol/vino-tinto/p/239843,0,EUR,0,False,False,LITRO,3.3,4.4,3.3,129,,,
3951,"Cervezas, vinos y bebidas con alcohol",Vino tinto,https://www.dia.es/cervezas-vinos-y-bebidas-con-alcohol/vino-tinto/c/L2120,6,Habla de la tierra,Vino tinto Habla de la tierra botella 75 cl,0,/product_images/225578/225578_ISO_0_ES.jpg,225578,,225578,0,26,/cervezas-vinos-y-bebidas-con-alcohol/vino-tinto/p/225578,0,EUR,0,False,False,LITRO,8.25,11.0,8.25,129,,,
3952,"Cervezas, vinos y bebidas con alcohol",Vino tinto,https://www.dia.es/cervezas-vinos-y-bebidas-con-alcohol/vino-tinto/c/L2120,6,Señorío de Ayerbe,Vino tinto merlot Señorío de Ayerbe botella 75 cl,0,/product_images/222274/222274_ISO_0_ES.jpg,222274,,222274,0,13,/cervezas-vinos-y-bebidas-con-alcohol/vino-tinto/p/222274,0,EUR,0,False,False,LITRO,2.85,3.8,2.85,129,,,
3953,"Cervezas, vinos y bebidas con alcohol",Vino tinto,https://www.dia.es/cervezas-vinos-y-bebidas-con-alcohol/vino-tinto/c/L2120,6,Señorío de Ayerbe,Vino tinto sirah Señorío de Ayerbe botella 75 cl,0,/product_images/222272/222272_ISO_0_ES.jpg,222272,,222272,0,23,/cervezas-vinos-y-bebidas-con-alcohol/vino-tinto/p/222272,0,EUR,0,False,False,LITRO,2.85,3.8,2.85,129,,,
3954,"Cervezas, vinos y bebidas con alcohol",Vino tinto,https://www.dia.es/cervezas-vinos-y-bebidas-con-alcohol/vino-tinto/c/L2120,6,Señorío de Ondas,Vino tinto gran reserva D.O. Rioja Señorío de Ondas botella 75 cl,0,/product_images/222263/222263_ISO_0_ES.jpg,222263,,222263,0,41,/cervezas-vinos-y-bebidas-con-alcohol/vino-tinto/p/222263,0,EUR,0,False,False,LITRO,7.99,10.65,7.99,129,,,
3955,"Cervezas, vinos y bebidas con alcohol",Vino tinto,https://www.dia.es/cervezas-vinos-y-bebidas-con-alcohol/vino-tinto/c/L2120,6,Beronia,Vino tinto D.O. Rioja Beronia botella 75 cl,0,/product_images/221712/221712_ISO_0_ES.jpg,221712,,221712,0,31,/cervezas-vinos-y-bebidas-con-alcohol/vino-tinto/p/221712,0,EUR,0,False,False,LITRO,15.55,20.73,15.55,129,,,
